,EADDC,EAFXA,FDDBC,AFDDA,AXCXA,EXCCE,FBXFC,DFFEC,CEXAE,BBADX,Predictions,Actual
1021,-2.6730839127923502,-5.258835499997107,-1.0864123586053611,1.6220044303391208,0.3599749202109761,2.1318798762357103,-2.7443323354922797,2.229664427815923,-1.7837350706150834,3.759979076316416,1,1
8223,-1.5442853652130208,-2.7302241764376776,0.6024606702457999,-1.5687253873928806,-4.052638264719171,1.7066295630903876,-0.1346187747114493,-1.896207960024128,-1.90339422787052,-3.240557839433909,0,0
2788,-3.140479958080348,-1.1366227532277169,0.6947529807606019,2.6008182600295164,-3.590295305267069,-0.1707845779174019,0.8519293951994924,-3.7474252470388985,2.0844858244159776,1.1146628535117755,1,1
9090,-4.538844686920077,1.3699108752128444,0.0112982067927944,1.3373934297975467,0.4333679299254938,0.3424854436841165,-2.3637077353149536,5.387467570883903,-5.449424864373878,0.3071919836435817,1,1
5992,0.1251701263356981,0.6200404280416478,-0.9966250422655925,2.700883721104817,-1.0567688240962243,3.680900248046332,4.94238351478712,-3.389563724736824,0.9261838872159296,4.85700539981577,1,1
6713,-2.5412649562272587,-1.0819906275782674,0.7071200055801843,0.116524132967362,-0.1533963470272406,-1.4007529621667507,3.2991378803016884,-1.2965597324482625,-2.6190533770005366,-0.3214734426392891,0,0
4519,-4.289651680520457,-7.772232612239392,-4.156465250735286,0.2137499551783959,-1.2588466217895613,-0.9881204722351956,-3.090954017354297,1.4278898278384475,-1.1817175448907915,-0.285945633069381,1,1
8040,-1.3900463946381407,0.3222895899137459,1.900982739113335,-0.1701911926354062,-1.4226180253813108,2.0917154832881577,4.054664078185436,-1.5171223160121974,2.490761038790759,-0.1152983780369185,0,0
3810,0.4578577754863613,-1.158147681538634,-2.542471779818466,0.2034837591732665,2.595017884720912,2.625698188634012,-0.8410162047413311,1.5196711544350945,-1.7697300240350666,2.924314142420802,1,1
9458,0.7825096959015041,4.753872909470664,-1.5009205964093848,4.104777210669139,3.639868076781213,5.74364231163221,1.554760897547319,0.1905442230589948,-3.0964387800393083,1.9707345901969893,1,1
6652,-0.4938884240963239,0.5803399389382462,3.0997519851253914,-1.391268467879376,1.3096442802112218,1.4257078416100972,1.815849179721356,-3.0930369555589463,2.621831715817012,1.0505167792568884,0,1
5612,1.814373162272815,-2.710892686920772,2.0994771764330515,4.714162826335745,-0.9416326947563284,-0.2107919317433324,-1.4076177116002422,-0.2333883813849346,-1.8566136974757468,-0.2346604195433173,0,0
9759,-5.11641417060949,-2.3508737236185144,-1.429162880431475,1.847210283849304,0.2978291601247365,3.3073522909094315,1.3259275607876042,-3.999825931156861,-3.47741211528482,2.5588757717072976,1,1
4321,-2.8816226585818523,-2.1683679061420564,-0.2596293179328388,-1.336944930449104,-1.002178678919312,-2.342705552198078,1.2576186452250342,-0.2916693533655181,-2.1131343987769413,-0.1679540544626405,0,0
9718,4.239294141787294,-3.7115928545427312,3.2215467666723554,-1.7968909802080286,2.925471796022092,0.224112327511659,1.5394297315822256,-3.048089201837868,0.6251121171801381,-2.203674098009029,0,0
6219,-1.85104635788958,2.42054435808378,-3.681893199388938,3.766624312147399,-2.2918802723339864,-0.1211766921631112,1.2084878236369003,2.0209853774021456,3.211230521731428,5.356272953946719,1,0
763,-1.6498684038188225,-5.330239843369521,-0.7513539461266229,1.941844412640824,3.509839360023964,5.194495934198296,-1.789066322718316,0.3524326877559709,-1.8565841985123084,5.396898971294965,1,1
6469,-1.815150152681552,1.1825714904395084,-3.191954184600344,1.4150054327984365,2.418162298121917,0.8729569451249295,-1.88809620481069,1.825237758715137,-2.992199524118461,-2.032493289443365,1,0
5346,-2.4950571022005983,-1.4307181714083663,-1.117485089007093,-0.6316033339255792,-0.5433219985727673,2.779453871779721,2.702662547330596,2.129170981734208,0.3005036280268052,-1.7141345495466227,0,0
4472,0.9863926589240828,-2.823121417081784,-4.618039909073564,-0.8995631136614208,2.5581675171216958,2.733048178465033,-0.9838081852811116,2.3488461118875104,-3.639268147003958,2.324631281736046,1,1
5948,-5.0515225297800725,0.5239657839470815,-0.6355380528237786,0.4657349331555809,-1.7057372127289174,0.0461434279999124,-1.218222423024499,-3.2067379631102773,-3.751775539893509,2.36858382352579,0,0
9461,0.5595629413036645,0.5339753006737862,-2.366233388279784,1.3478993341077086,-1.0095335381560546,2.1462605611757946,1.141619190771464,1.2155833185795424,0.2065758983451524,5.893205935376853,1,1
7071,-2.189151404057462,-5.517047991543114,-4.594383397964453,0.5574171836596515,1.0780784015604858,2.2826961682432185,-1.9704102931992369,-0.3458406909092426,-1.3280720600932918,1.299334635283417,1,1
1282,-0.2067889053060745,2.0937628111049724,-1.458858588193321,0.539374235208831,1.036548083499821,1.761350699386336,0.8649459865291739,-2.3900645326167584,-0.5253217518114943,1.2169448871900972,1,1
562,1.4614376921559953,-0.6924006666882803,0.7160752260943792,1.8902750595196056,-1.715617405782427,-3.636106315354378,1.4857654454192468,-0.2602100428413652,2.786769636894993,2.7565858413637114,1,1
2424,1.8813190441890804,-0.6684484580513672,2.3820035465254885,-1.919342826065883,1.3515571440193297,-0.2308242163545157,0.0699747696449182,-4.0129541412978575,1.995788273048635,1.8752290903331508,0,0
5941,3.7354434537783328,-0.8314120266132278,0.9164722115198792,-1.4391102641657627,-2.9210753711797466,0.2143857095095436,2.288536295601452,-5.070542836879956,4.721338835891893,0.7208952119975058,0,0
3781,-0.3550625009718517,-3.8245724797659273,0.048427887261377,1.4170309094743367,1.804186297549282,0.5079471368162336,-1.239950077900528,3.1564661357525368,-1.5585601408211356,2.4573977779690592,1,1
5355,-5.195110672160267,-1.129037193962443,-1.6943412382363578,1.2170138855636696,1.9411340109376367,3.2066965990055483,-1.99721760232335,0.7566055944746594,-3.9508697859227024,1.194217230170144,1,1
3621,-1.1255810201931895,-0.8781811287069071,3.684560109647486,3.484414514676553,-0.3620825606113291,0.3455821039944471,0.8926334533891764,-2.495870672789663,-3.7399071129599215,1.5742574091974628,0,0
5965,-1.9213258193806984,0.3706639375726244,-0.0391592768932691,-1.0787242116788582,-2.3640540630892994,-3.026355259130774,-2.915894915784321,-1.3898698759369283,0.8702097942031264,0.7246200024578398,0,0
974,-3.148338258706044,1.1564771915418204,-1.955241507496884,3.8785584887653166,1.9480473116766843,5.948049043033966,-0.880577527702182,-1.0793338305366076,-2.077565329004205,2.544861136381304,1,1
7527,-5.198919407221949,1.3396527367998825,-0.5094378541483953,4.011345694198265,-3.278753332577216,-0.6264754815783027,0.4067563968119758,-3.5194842081770545,1.5982911647100724,-1.5699093463061562,1,1
9190,0.8766724091801787,1.729111774643522,-2.3330487608620123,1.8646660078065824,-2.950951294081017,1.4089490794123924,3.2023951953844927,-1.89328786122196,3.184614881166909,1.5675060617805088,1,1
6204,-2.3094120589779386,-0.511207579442869,-1.2253430296459815,0.1378381102526022,-1.6206537763694435,1.9857855816066252,5.274735094554298,-2.523504950888074,2.2061483365037367,-1.416151958323565,1,1
4005,-0.5603424748808189,-0.6304291929785117,-2.214730264125436,2.954368417797251,0.2527248455084878,2.748772594489952,0.8278705002516125,-1.5411586021405528,0.2902351913059118,2.1506114680013697,1,1
8492,-0.0450526363110281,-0.5333683739659181,0.5297346388802028,-3.628457233333824,3.0085643932864703,3.840266053195377,1.34717409834868,-0.1293438976355228,1.420772533153088,0.1382916546626333,0,1
7823,-4.677022250846595,1.6485401189229685,-1.1349111931763756,3.1389377723929104,-0.6246062408448673,0.608610711017063,-1.5284621099678808,-1.9168276253682264,-0.9404787491715484,1.831143764157992,1,1
9411,0.9579180113444844,-4.438173801427602,1.6923698766990425,3.4027954568305017,-0.4011362260995421,-2.3100027597939192,-0.3703394499907277,-2.0558012048712437,-1.7677200651524396,1.7146691097121178,0,0
2833,-1.5990198215728273,-0.1607456228005594,0.3861993587915417,0.3180801982868655,-0.2430042833851726,1.4431955238249443,0.9012475351254392,-3.3860034927806706,-0.7741686106595025,0.2610886484670471,1,1
288,-0.7349628404725176,2.249070505712489,-0.2483163550555815,-1.0620864571137454,-0.6120505913040092,4.321615134223531,1.3532622166545618,-4.4604234986426965,0.1837455107889101,-2.362223594630829,1,1
8924,-0.585936550532739,-3.8873778848937057,1.977812019402888,0.8989650879871174,-1.328313798613585,-4.116136866057898,-2.203315430473116,-0.5949082901708391,-0.7490213493414526,2.597885761454994,0,1
4852,3.7423956709537816,-3.728618147047469,0.4030012084664491,-2.439429551522984,0.4636616635853283,3.20648663943689,3.016048357104302,-2.553388010031887,2.9724956073855577,-0.3585344344394783,0,0
6289,-0.520619325023718,-3.095363402297429,1.493783041200463,3.566051718011252,0.0846348511808816,-3.558470919032938,-1.9347364167791727,-1.596855961828422,-1.7847739848046968,3.884117491241396,0,0
2,2.2806020771662725,0.0485391838327675,-2.179863121130096,-0.3808661544638327,-1.212959781047745,2.0972784843372168,5.131314646047422,-1.2500502414698855,2.362879818019329,2.207306881891085,1,0
7893,-4.531608389219155,-1.998764080308956,1.297522890882381,1.7942120556523664,-1.0836646333086892,-1.6509694327346152,-1.287054321111902,2.161367792896136,-1.0613379690646647,0.7708621915531426,1,1
9886,-1.5795833928820524,1.5255046471436544,-1.5839290070432517,0.7313567208722259,-1.5551095183594872,-0.8435250094249178,0.4327358008200304,2.883611258927614,-1.691755706986081,0.4235122216519422,1,0
6069,-2.213434564743608,0.7741811762219006,-2.055608202556132,5.489517039665664,2.857296453293176,7.959916258418421,-2.596860550180658,-0.4140555935034555,-1.579377504347416,3.44652060860282,1,1
1193,2.661589095393818,-1.398085582898973,1.8892719659558732,-2.5434605703519564,2.376395798505917,3.987148897539543,2.505651430125279,-1.0409009282156494,1.9159037005109691,-1.916041771327494,0,0
5816,1.919980337924453,-0.6923793706984012,-2.8305194207044497,1.7600553208006176,0.2978846120618692,0.2356828659966179,-1.1733731961454366,1.0530265661138616,1.957706815587693,1.2083877538789474,1,1
371,-0.9923276975934776,3.2481331426918896,-4.1828149799869285,1.7124000647396045,-1.0183115264891822,4.246794976422644,2.746733499685006,-1.0914525985085888,-1.200940055876714,0.8879770536458558,1,1
535,2.15575928515178,-1.0696414801477945,1.57299952559247,-1.6349815750417145,4.206787792249518,2.0383001876683298,0.6647890815480605,1.5629452475561925,-1.186778981896402,-3.320791538504778,0,0
721,1.7716448343276603,-1.8866796143612148,1.1567502418859048,-0.8988170074030133,-0.0180811916791996,2.483357772115256,2.970463325130181,0.5458747628829346,1.2782451110706647,-5.802804331760043,0,0
4442,-1.5871566859195945,-1.851142135791377,2.337500076393068,0.0198925666061979,-1.4887446827894586,-2.307283799889939,-0.4024029370904667,0.1175193758077739,-2.0086976920779227,-0.2659149140654975,0,0
2917,1.7274811800113967,-3.199632744278861,2.9072829638654083,0.2595945763800094,-0.8846493356672549,2.2339420889067414,3.913028943964269,-1.4851463761887311,0.4847367796819097,-1.6146720153681566,0,0
2995,-2.280163712747817,2.1123855888354384,-0.6947712815643095,2.9185104886456656,0.5405648332066413,-3.6356273755234,-0.2659056325502937,-1.618864334310724,-0.14919510666046,1.9838691801242745,0,0
7949,-0.5191715964849575,-0.9522836391673132,0.6686026087754956,-1.0795887537291209,1.9869094645335,3.031467219363482,2.9425191019681494,-0.054025317970028,1.9402461550814256,-1.7743189861135753,0,0
190,-0.9145718410025993,3.258584104667296,-3.318767306678837,0.6407296191894171,1.547575691759754,4.307313725307642,-0.2523998601199115,-0.6287167944192582,-2.555326720997294,3.3521211419544232,1,0
1424,-3.04403105206838,-3.6640025627734714,0.4516551613588402,1.034653997182076,-5.390823918904532,2.918719912970557,-2.1655609330730226,-1.2869444625480444,-0.3226792610780644,1.6255714671142427,0,0
2531,3.633107509992987,-0.7257388660558395,2.639252437470056,-2.710116043198176,4.129089846537674,2.660505687296612,1.6939659562803824,-3.118966176203375,2.880039460644605,-0.4135687277355815,0,0
6731,-0.2572478432338816,-0.914732500956744,1.605549607545984,2.2773194961663066,-0.7253803351876345,-1.0879684622107388,-1.6206721955838232,-0.8052860418852443,-1.7182446248699002,0.574982691888925,0,0
3203,0.4583812908036502,-2.192288673662736,0.3961799220421005,0.8735812303177299,1.3206593431331737,-6.093734010446932,-1.621557267376177,-0.5082980889742561,-1.108733093784123,1.7386920152259502,0,0
4550,0.1446238531043631,-3.4904642956410923,4.1706455885085685,2.3878358391719647,0.1200205969312255,-4.130520155549789,-0.2435298049802237,1.1862836994725274,-2.558624409753483,1.4982897614528825,0,0
6106,-0.3249852164056701,4.041739818451408,2.738496482297552,2.4217400300749965,2.591895787998614,2.328348531366858,1.4382605503360155,1.4338009121887851,-1.796498652716453,3.5058558820515096,1,1
4492,3.797868216676434,-1.6545656460909368,0.242059564124708,3.253949006888265,1.1529437355910808,-1.794950206134586,-1.4876659944749595,-0.7271067224450297,1.2965171450204942,-4.317847645881274,0,0
841,-0.2106931119608064,2.380895508473699,1.446311269835804,5.271294129087851,0.9122862892192724,-0.8825989985762039,-1.1382819838526224,-1.700540589172073,-1.8560416398751416,2.2892862611237463,0,0
7223,0.8671404981556878,-0.4975281527486686,-1.2023096335612302,3.3298859515159966,-3.947715018696257,0.22159722997831,3.522592024468828,-3.724214871140701,-0.5189177552907771,0.2020506779527557,1,1
2550,1.0193880462645757,0.3072837047589642,1.7649349479840717,-3.4771237174138707,0.5426331948817322,4.412998227185144,2.048494124423521,-1.7883511873054516,2.6571819504606298,0.2050637879893313,0,0
9441,4.9339877351274914,-0.450547023859005,-5.496605324154655,0.1095790343475175,2.6062458462204496,1.926156684031398,-1.6254806358161664,3.463468016046167,-1.416845169312431,1.478964496935861,1,1
9373,1.6212347407812415,-1.8238538063868948,-0.776640816923905,-0.4674365696841778,-0.919691747130595,1.690527138114532,0.0617064825860529,-0.7397851217584093,1.4857178302523335,-0.6130404557511215,0,0
6895,-2.31202311679504,-2.205356905702233,-2.348204895831652,2.0914214640796787,3.279208144679919,4.8920924251049485,-1.9182508366655784,-0.3714848460429669,-2.412264866384071,2.6916631641094275,1,1
2258,0.6198071111763909,-1.852572217855652,-0.3115787073922205,3.014953063235588,0.0343395602411007,-0.2535148412275509,1.4822055465169317,0.7058217417930828,1.2704613947707473,-4.257123702290576,0,0
9263,-1.0541001833621295,2.570267431885058,-0.436257143349724,1.9528314518040548,-1.038976400817302,1.0551152227467182,-3.319579312449946,-1.2791458306629986,0.5037137453101257,3.793372832478972,1,1
2776,-1.315001343884735,2.171573696746394,-2.531182030968652,0.4549640113450792,1.6735449938996778,3.0129363732859566,1.2757080582235576,-1.8499130931755572,-1.655798281424406,1.8205760896055785,1,1
6849,-0.1406760533855573,-5.661829230933566,2.2306452697749606,-1.0384219475729295,-3.941607069076613,-3.7670875085903255,-2.499433700094723,-1.785766734796648,1.5650341007886004,1.090697024649363,0,0
3399,1.9643266753108173,-1.0419021496466083,-0.0265376009933151,-0.1343240051672047,-1.052518043188979,-2.681808959152395,-3.560306090946173,-1.467723096973886,0.7238187653543706,-1.1701778399299383,0,0
7608,-0.5488024729009062,-0.4929782931949735,0.9079946075238388,-2.1485538506523305,1.757913793917784,5.499253953670324,3.865618385857057,1.1697118060984932,1.3075373785909608,-1.299161209212924,0,0
1178,3.12088618914678,-1.7706131897859754,-1.4812201902608275,-1.84250682167102,0.2431388471663436,2.319584728063562,0.4825779862384731,0.4765244647283255,1.6743623168678603,-4.398501567594855,0,0
8978,-1.665548193458219,-0.397058052772782,0.2070033681735184,0.7309917467313252,-1.8985055520044607,-1.0686772244594052,-0.9085723165403898,-1.8960973919166688,-1.644643100706608,-0.764360282023326,0,0
6540,-1.594880516659261,-2.777316946427611,1.7651486270802177,1.5584870329131748,-1.2799037709956216,-0.7224681153944219,-0.2113938828452652,-1.3268972431056818,-3.181552335389349,1.879703788767648,0,0
2199,-3.908919062879289,0.1767901489844128,0.6127466395637136,4.128898655371074,-2.9109615972265277,-0.4980436472277458,1.2173811570556006,-0.2987042437659182,0.6603360123509847,0.7313433679856935,1,1
9588,-1.0957263966261477,-2.2223913964496376,-6.191217596318852,0.810424975931761,2.556885463131846,2.3234628054398034,-5.778876517290502,5.960554980733286,-5.5484968484532375,-1.2575970571005466,1,1
3579,0.2579186414450876,-2.066773002176413,3.3485705928580973,-0.0497845446568445,-0.2305988961395688,0.740727531473944,2.459065275736194,-3.956095360485907,2.580721448661969,0.857532777379399,0,0
3871,2.747882511901299,-1.7651815128002326,0.4208712954663878,1.578392048366721,-1.6272405277107145,-0.2985798369539978,1.6187659603650024,-1.411270842120792,1.4149465237464345,-2.606127443617344,0,0
6962,-2.1145258662824182,-0.2440491327664191,1.3507403282034651,1.4943456270380304,-1.9870769254940688,-2.0227650381983016,-3.084351148801535,-2.1152029299713764,-0.1854275827000389,2.0488282430417213,0,0
5407,0.0386361948450337,1.9290917379150776,2.5502483866347525,-2.3726567643181,0.3903925723408135,0.2396493077392529,-0.5598108914998412,-2.5512575243121134,1.992569043442283,-1.2554234567741576,0,0
5043,-1.8945847753449865,-0.897369702679987,1.443548176065503,1.6476751227666937,0.5604796873772853,-2.6488378360858422,-0.7620121926126655,-4.165121592960217,-3.303230188515108,1.9624679582500144,0,0
6147,-1.0794371157357063,-3.788663568722876,-0.8206207944378334,0.1892182010946488,1.982817393730025,-0.629892341888997,-2.5352421419779416,2.4104954664951284,-0.6760375404579952,1.2236705611620513,1,1
2539,0.8950706548258927,-1.5164652594454744,-3.0060567962815035,0.5060920855921893,-0.3366995089542608,-0.7578232385208312,1.164693938133588,1.320734631593946,-0.2662940456486311,0.509352267877758,1,1
3528,-6.4126669239784135,-0.3227310813132982,0.0790051049515776,4.3953839178450025,-0.0531401469966028,3.988656858766472,-2.4874941125929704,-1.7230688882992622,-0.3438713883911575,2.420856465827841,1,1
4245,1.0546179454726643,-2.159901091734016,3.692780023405164,-3.348882406953864,3.653055300078653,3.336822024772766,-0.1956874935846093,-0.4893128496291203,-0.2895208208699944,-4.991237564718708,0,0
7895,-0.0385775268138632,2.122940048830688,-3.4288414389998856,-1.063068805636357,0.1182062704323003,5.069108845626263,4.546275005502322,-1.2155137870176005,0.3112163032286723,-0.0362458987545428,1,1
8209,-3.260516713439183,-3.6740483305564657,-2.830224674816224,2.190327420563252,1.0565798091866987,0.4834524648431351,-4.361305850852968,1.4390263898830455,-0.4883818795321368,-0.8086621463440613,1,1
6179,-2.8755696380874203,-0.037031501701874,-1.8555527094094573,2.155818053957,0.4775604646016067,4.433235251229641,-0.5706056023417572,0.559727258708699,-2.7655974801821026,3.5382922127519043,1,1
4278,-4.144345331733039,0.3044895118752349,-0.3584302816525309,1.7031108682894875,-1.9453215738415068,2.5970158270664605,0.3903823518155267,-3.5198969661812978,0.2256694633732183,0.8076740937594328,1,1
2266,3.1681086202472875,-4.674886233869083,2.195359841454908,4.49549024469624,1.0304258329246876,-3.862884878342386,-1.3395545301006926,0.2056192185191518,-2.4089866850731894,1.460143912871513,0,0
1497,-2.237560243455808,-1.8437587818282668,-1.5978528208196925,1.0858206154995065,1.2777093967021105,2.557735871667783,-0.9603748549596748,1.82391590171644,-2.7219301122195403,2.6698308059338443,1,0
5339,-2.3048116354848758,0.7721415665189275,-1.6306259651167885,3.704041027760567,-4.280822216706647,-0.0554447941906268,1.8251776375936444,-0.3110582539927846,2.216051455962575,2.5346984746215515,1,1
9081,0.6505709714635781,1.1599834379243883,-0.8423490666617626,3.849300361483434,-1.97243494398996,-2.365441564875493,0.9265714637022708,-3.7067915506958338,2.587835694561924,1.9813275448371,1,1
6019,-0.7095297391882929,-3.729615239188381,-2.780461758420745,2.108334073705918,2.402141306464027,1.57043820635534,-2.7667727986265964,0.9558316909184638,-0.2943791227635297,0.6511697337004652,1,1
1244,-0.7819517539212885,0.5891141785563367,-0.0366461536758575,3.822163580444191,-3.524926275910905,-2.5017510742862434,0.9217889922214392,-2.101270383433281,1.408901005918755,0.3650392965290492,1,1
6626,-0.8378199162341131,0.8436370821384975,1.0492973545205149,0.0891300361101814,-1.5971262391006924,0.973965981765744,2.314027899332252,-1.826384041325733,2.752955935641069,-0.5047849799154838,0,0
8713,-2.220670380850889,0.015914548647165,-0.817831788896723,1.9457920444277828,1.3526819844094315,2.0680240305189304,-2.059451453422807,2.1732226317556638,-2.149940236285634,1.839747357241177,1,0
5714,-3.231105731921676,1.8221217576665196,2.507364832490163,2.167609808242867,2.241066556486815,1.8448248671072367,-1.9837100121953888,3.2298602993078336,-2.660467023481832,2.8425376074331834,1,1
858,-1.2483293439784735,-3.78281740250782,1.7292724414612772,0.6683770742516533,-0.5611221245146507,-2.0900527747058963,0.539522557372734,-2.2482140322468576,-3.989548221907922,-0.1256317272940432,0,0
2047,-0.2404001536207507,3.0778191195677667,-3.6092611270722825,1.7019843746592849,-2.0869778689933813,2.3033521108167205,2.7580045709866896,0.7021580909008076,2.175836457621553,2.1708195837706814,1,1
4027,-2.8296508963985225,-0.0884877846370222,0.1288536602647783,3.4259366796061714,0.3073272285246415,-1.90495158441148,-1.1321880439841627,-0.5803369120550774,-2.651663378648105,2.6123822370670577,0,0
5613,-3.8007637935029015,0.1128873266704324,0.4455559484425964,-0.4518325785986392,-3.893256251997176,-0.6004060322877924,-3.009020775375165,-3.2176936903654285,-0.8325038208350405,1.756179601747406,0,0
1733,-2.590315075387608,2.1836731807741656,1.9539262586691453,3.61923094257986,-1.0645129614150566,-3.047633735619007,-5.292553923178415,-3.578677524897639,0.3717848385137599,5.872512934683277,0,0
4468,0.0062063918732673,-3.348131739805756,-4.7304141816019865,1.468099068206854,0.1206837438347125,1.835920705307472,-2.549860468125138,2.0487509645290696,-0.8062613179050148,1.443203481944785,1,1
3713,-4.053052339803537,2.4575321244858737,-0.9501806385224014,3.639436214464745,-0.7471329656996164,3.5820962988901304,-0.2972067051023659,-0.3784882777903553,-1.5791924210168666,1.975697458645845,1,1
2533,-0.8324447529433208,0.4572869485356208,0.7216601993357666,0.8029996025010546,-0.843617919636225,0.7893878188799992,1.3010239268134471,0.1590665668043245,1.479618738698041,-3.632073752146864,0,1
2268,4.14514456313554,-0.68094421639353,1.1699789397927314,-2.531996543666782,2.484048302353523,4.566313056749216,-0.4829602819570919,1.620850296450786,-0.084453925207234,-5.753112711533828,0,0
4788,4.808791660040866,0.7109441778406862,0.1937192993236325,-0.4789848901227527,-0.8523529884625956,3.3454753543532147,4.032847929200568,-1.8996282337245225,4.079235724759227,-0.4385207665309085,0,0
2714,1.839775409815923,-5.268226553767503,-0.4938272111728687,-0.917772360196064,0.3309785993725556,2.676316172379919,3.541588922331462,-1.1843762752011868,2.2650776083418216,-2.3869154357756543,0,0
7391,-0.5414423302001475,1.4753653747551163,1.9931599442606145,1.3774670003331564,3.0886029480545094,1.2963436168214717,-0.6527993575571714,3.3889066969395683,-2.555153737432009,2.8080994615406123,1,1
3309,-2.623340349117882,4.059847907197199,-3.3357853949953657,0.0120421732403006,1.0611336813317362,3.3297709834649547,-0.5333808750707858,3.4845079745327183,1.2160756877544592,4.208243318469709,1,1
6560,0.3255962460923425,-2.0843728878816115,0.2294912339043904,-2.026957655349232,-0.0810686523619668,3.831113845099439,4.554479912089004,-1.301948125302137,2.111041528640137,1.714447394259965,0,0
798,2.5283269421664314,-0.2195708284062287,-0.2349960412807246,0.8375953295779976,-0.5112170504524078,-1.729458422963317,-0.0668994249326895,-2.9328540174627404,3.239493615614209,-1.0784396916875585,0,0
5776,-1.9074030312778756,2.2164079035059108,-0.3994451501389267,3.9063915087770655,-2.624209880049224,-1.9448710592787573,0.0317794583234611,-2.795179719482503,3.2437122503789757,0.810493275591634,1,1
7252,-2.991832235869796,-0.3860759263871538,2.361417704520349,3.0811609067672308,-0.9241627686487442,-1.178972131277167,-1.556292327297735,0.1399863678101618,-1.174993978993816,4.230575216726108,0,0
1189,-2.827806032349468,-0.807611822822519,2.999661449691888,5.324353587658897,0.514168279072972,-1.7061774886734549,0.8399880436403087,0.0658775558945403,-2.872535175036015,3.5849530954917688,0,0
2574,0.2202348272236953,2.212522792862776,0.3674103174376166,2.123957386991661,1.60174650806621,1.7272257973618992,-0.0885392147965116,3.790797356145792,-2.6530299806755155,2.4935954129979883,1,1
76,-0.1775198449466828,1.3807887373364318,-0.8040799441972432,2.293353915470624,0.3006343189358684,-0.0824879980849322,0.0805386521662177,1.695363766737678,-0.8656538328394281,0.4164610991189912,1,1
1018,-0.4925925133633839,-1.3116766967948816,1.7690915653651014,3.6098082278998977,2.003419605487346,-4.64466569861707,0.6920036323423253,-0.7337424858283826,-3.308779426777244,0.9046665896927398,0,0
820,-0.7536567553176076,-1.6899973901020886,0.2445957038512374,0.2485763063678849,-0.6175874259298787,-4.0674093974095,-2.295668378714864,-1.408289305957625,-0.246975499078544,1.3707398169239409,0,0
4654,-1.9188818662343432,-5.447098072693114,-1.7155769862748398,1.7840814455046363,0.6895576294863951,2.1052074887172685,-0.5118823356317761,-1.7412493548497987,1.3569771440350018,3.305860243615927,1,1
7593,-1.896959306233129,-3.072619878275505,-0.0784999921491771,-0.0180508177987983,-2.6473121127117616,2.060667404949179,3.223056406974119,-0.3701880920682454,1.857744554881944,3.1491689250213333,1,1
224,-5.445648317497574,-0.1000452878999,0.7875817597653773,-2.777704944258682,1.8582248332669389,5.366273538463769,4.023270965683674,1.4274593051698323,1.003006622762434,0.4524682586862343,0,0
7796,-1.2682296499164452,-0.7252488520805818,0.0637038256315161,2.1259330110657526,1.2794233572699087,2.249859860300495,-0.3657920775507264,2.094694892341685,-2.1236854729556334,3.208462475910724,1,0
8031,-6.2416404008334965,-3.9566220281409006,-0.6406604709970071,0.868496547536178,0.4418892952025797,-0.0402555583919772,-4.715638144028716,3.4700820406599773,-3.237668153214398,0.4858082406151214,1,1
5988,1.8493445703420817,-3.7843943459441705,1.4893460588603662,-2.6631579541506207,-0.2456282982743503,3.740363702074224,3.846096259271099,-1.5216957368931912,1.5626073072116515,-1.9691634102886784,0,0
9005,-0.3201524062387513,-6.517564726987701,-1.1330245128732384,-0.7089111805072763,3.894496440172573,-0.2759425396489943,-4.215933118655363,3.368615190764984,-1.2981764773201263,1.881245481238079,1,1
8858,-2.106893910672317,4.951009774977987,-2.744497917811028,5.007849067800884,-2.678119797479686,-1.4831240031384771,-1.8580651158588732,0.8393452398721877,3.1175938777171712,3.841277601535389,1,1
1724,-4.597960939349964,0.3142106963408191,0.9935004580652222,2.1568377347099577,-1.234947629171148,-2.079216710436434,-2.7608585033752537,-2.6987937419843457,-2.155172103347556,4.4210250821885015,0,0
1202,-3.75793156275994,-2.667081779915405,1.0482726540413685,1.9748006656527868,-2.5059122556423112,-2.326466861225519,-1.197457217313735,2.1678204705991866,0.5539295739544254,1.3318545161097437,1,1
8981,-1.0313567738053944,-4.22485839189445,3.9399241877080136,1.069945911221463,-2.045351565208429,-3.3534204806747794,-1.3307992045023724,-0.0709600384152875,-0.357989462439888,2.880918467118763,0,0
5840,-2.1485182175183355,0.1733000391490478,-1.5015842434201891,1.846901984306536,3.831421942378368,3.0581251266472327,-3.361834427693431,4.166160714850054,-4.780309058541889,0.6562332683531279,1,0
1019,-1.1600853341316606,-3.90302738888815,4.707286942612308,1.6809380800453688,0.1312809209716363,-2.4456031163029524,1.2142703192313684,-0.3225947421658723,-4.682353489653579,1.7478049327579457,0,1
9294,0.4389505193160221,-3.4231800660070086,2.781115176886757,-3.134786967026173,2.003970685243213,1.3309007961151766,1.0171858913188618,-2.248754479578192,0.2801276435764359,-0.3233525451229908,0,0
785,1.051388505241996,-1.895217969150409,1.640056371005529,2.8772572050761545,-2.5787066125680664,-1.1078976726956884,-4.2473829289325415,-1.49596707366424,0.7942389109958254,2.611390432915438,0,0
2905,0.5991818830757785,-0.2413601287628151,-3.513137648685848,0.5170676988486619,4.188359256552927,3.3520998140429925,-2.847828750930322,4.0265564574745865,-4.11634610832864,1.3023986749939054,1,1
